bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
1	1	1	1	1	chr7	62447717	62452850	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	63484955	63492257	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	63686197	63693336	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	63699195	63704200	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	63742029	63761971	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	63828588	63841231	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	63842296	63844735	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	63852570	63862101	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	64059157	64066183	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	64066715	64078443	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	64086631	64089459	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	64090864	64105357	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	64108988	64112711	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	64113305	64120263	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	64951358	64955699	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	67786741	67786790	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	68527370	68527788	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	74077260	74077313	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	78431778	78431885	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	80905339	80905409	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	80962907	80963147	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	92436067	92436103	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	94872503	94872587	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	99065859	99066207	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	101965496	101965608	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	104630544	104630760	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	104641782	104641866	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	104966297	104966532	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	111773982	111774022	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	128118087	128118179	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	131817322	131817359	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	134078899	134078969	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	134081364	134081419	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	135862193	135862300	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	137553221	137553264	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	141501207	141505275	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	142373032	142375525	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	143151113	143151226	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	157898645	157898802	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	158316344	158317261	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7	159127937	159128431	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7_gl000195_random	13719	20424	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr7_gl000195_random	21395	26145	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	155512	157639	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	179377	179693	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	6713360	6713391	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	16026435	16026485	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	17574664	17574842	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	19712054	19712530	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	19934640	19934742	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	21455971	21456306	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	29360846	29360883	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	32870877	32871051	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43427379	43480443	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43481686	43501947	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43504513	43527880	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43529737	43532898	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43533706	43541788	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43543866	43549157	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43557730	43559882	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43564169	43575603	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43576172	43580404	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43581450	43594681	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43595649	43602817	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43604156	43720040	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43724506	43737632	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43741936	43747703	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43754548	43756715	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43759675	43767062	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43767945	43777549	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43778765	43791707	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43792440	43813846	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	43816163	43838878	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	46838890	46877553	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	46879873	46891619	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	46897769	46911726	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	46913869	46922182	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	46951570	46952182	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	46956279	47000409	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47001674	47002619	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47007167	47009008	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47064679	47084772	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47199446	47222012	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47223932	47237442	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47255753	47260245	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47263155	47284920	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47303423	47312726	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47360768	47367129	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47368146	47395144	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47402991	47426980	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47428211	47445306	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47445876	47456344	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47545982	47559215	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47560034	47563106	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47689357	47693303	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47725534	47742672	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47750844	47776101	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47786025	47788155	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47792900	47804990	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	47914601	47915432	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	48996677	48997379	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	49375956	49376033	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	51022251	51022334	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	55887281	55887323	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	56755032	56755341	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	56821653	56822036	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	63367483	63367699	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	69218440	69218922	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	70602248	70602620	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	76461797	76461836	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	77280360	77280468	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	81069080	81069151	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	97184367	97184453	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	98577733	98577938	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	102550179	102550322	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	103491489	103491536	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	107310812	107310853	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	109304591	109304662	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	117627764	117627808	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	128176730	128176820	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	133876822	133876922	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	135451766	135452413	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	136094776	136094813	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	136563499	136563534	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr8	140690398	140690510	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	10435	11574	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	1212195	1212358	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	1515397	1515501	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	4691651	4691745	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	4799734	4800000	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	7622268	7622335	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	17001117	17001241	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	19278552	19278593	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	19492825	19492988	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	20846586	20846762	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	26081081	26081194	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	28260562	28260626	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	32537938	32538167	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	33219984	33220031	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	33655900	33655951	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	33656632	33659128	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	42253530	42254022	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	42805766	42806343	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	42819035	42819738	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	42821615	42832136	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	44312957	44313421	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	44334614	44335020	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	44883372	44887272	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	44891559	44899778	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	44900284	44902030	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	45357015	45357629	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	45439530	45440022	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	46754850	46755225	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	46776448	46776912	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	66494170	66494805	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	66767878	66826625	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	66832948	66836542	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	66839599	66858048	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	66957764	66958254	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	66970955	66992580	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	66994456	67005145	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	67315242	67320975	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	67340080	67340661	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	68301474	68301966	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	68376841	68377466	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	69677196	69687885	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	69689764	69711386	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	69724086	69724616	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	69948085	70010538	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	70063576	70074266	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	70076143	70076846	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	70090050	70090119	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	70318729	70325007	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	70326887	70327587	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	70340787	70340856	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	70648394	70648886	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	72653081	72653554	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	78790112	78790255	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	79186648	79186950	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	79845944	79846006	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	84036635	84036721	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	92086494	92086861	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	106052412	106052732	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	107045875	107045950	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	110269932	110270961	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	113335180	113335207	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	113823993	113824152	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	119124293	119124333	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	119706052	119706117	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	126813737	126813813	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	131431165	131431227	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	138276898	138277074	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	138362322	138362381	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	138473755	138473841	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	140687334	140687522	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9	141019938	141021783	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9_gl000198_random	2	57251	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9_gl000199_random	9991	25681	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chr9_gl000199_random	28712	169872	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrM	2591	2747	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000211	48087	49047	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000211	79456	79946	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000214	112894	113462	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000214	117559	119556	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000214	123669	125854	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000214	129952	131846	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000214	136013	137568	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000216	2	83010	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000216	132151	138522	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000216	140865	156080	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000216	157173	166242	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000216	168111	170757	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000216	171613	172292	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000217	52959	53424	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000218	17030	17520	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000219	27294	30313	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000220	95180	96145	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000220	99158	99197	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000220	109077	110946	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000220	113347	118417	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000220	153049	154918	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000220	157319	161802	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000222	103478	106485	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000224	188	444	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000224	4596	6740	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000224	10924	13068	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000224	17233	19377	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	2	683	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	2569	7594	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	10353	22564	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	23781	29581	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	32021	35565	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	38322	42006	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	44770	52041	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	54801	57306	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	60053	62971	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	65736	71261	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	74013	78086	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	80855	88550	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	91311	100107	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	100962	103609	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	105482	114692	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	115785	135104	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	137443	144679	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000225	189230	200638	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000226	1	15004	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000227	74072	75453	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000228	114592	121067	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000229	18170	19913	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000232	25009	25186	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000234	11995	12162	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000235	0	990	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000243	16455	16711	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000243	19343	21487	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrUn_gl000243	25674	26368	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	363470	363613	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	13591996	13592054	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	13593757	13593957	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	16352365	16352903	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	20119399	20119656	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	21098328	21098418	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	24048271	24048302	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	29094727	29094752	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	30909185	30909341	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	31360125	31360150	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	32611588	32611734	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	32627652	32627685	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	34234074	34234164	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	35530130	35530254	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	36704893	36705099	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	47175511	47175577	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	47749438	47749802	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	51147840	51148038	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	54403620	54403690	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	55204685	55210460	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58087952	58090095	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58090902	58091754	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58092738	58105085	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58120784	58123930	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58172283	58176781	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58180601	58185903	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58187995	58212105	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58243116	58245313	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58246413	58249087	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58319184	58351744	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58354020	58423193	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58428312	58471301	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58472199	58479732	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58482787	58494519	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58495732	58504237	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58506070	58536795	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	58544095	58582011	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61682014	61736573	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61742599	61774906	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61781937	61789741	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61791413	61861625	-1	+	L1	LINE	L1	-1	1	1	1
1	1	1	1	1	chrX	61862764	61876945	-1	+	L1	LINE	L1	-1	1	1	1
